,OBJECTID,ACCIDENTNUM,ACCIDENTDATE,ACCIDENT_YEAR,ACCIDENT_MONTH,ACCIDENT_DAY,ACCIDENT_HOUR,ACCIDENT_MINUTE,ACCIDENT_SECOND,ACCIDENT_WEEKDAY,XCOORD,YCOORD,LONGITUDE,LATITUDE,ACCIDENTLOCATION,COLLISIONTYPE,CLASSIFICATIONOFACCIDENT,IMPACTLOCATION,INITIALDIRECTIONOFTRAVELONE,INITIALDIRECTIONOFTRAVELTWO,INITIALIMPACTTYPE,INTTRAFFICCONTROL,LIGHT,LIGHTFORREPORT,ROADJURISDICTION,TRAFFICCONTROL,TRAFFICCONTROLCONDITION,THRULANENO,NORTHBOUNDDISOBEYCOUNT,SOUTHBOUNDDISOBEYCOUNT,PEDESTRIANINVOLVED,CYCLISTINVOLVED,MOTORCYCLISTINVOLVED,ENVIRONMENTCONDITION1,ENVIRONMENTCONDITION2,SELFREPORTED,XMLIMPORTNOTES,LASTEDITEDDATE,x,y,Distance_Category,ACCIDENTNUM2
8835,52316,22173191,2/3/2022 10:35:00 AM,2022,2,3,10,35,0,Thursday,539567.68485,4811425.97803,-80.510939,43.454703,Intersection related,2,P.D. only,Within intersection,unknown,unknown,Angle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Snow,,True,Road 1: GREEN ST; Road 2: PARK ST; Vehicle #1     Make: NISS     Model: MUR     Colour: SIL     Style: TY; Vehicle #2     Make: FORD     Model: SPE     Colour: RED     Style: TY,12/22/2022 9:31:48 AM,539567.6849,4811425.978,Low,22173191
8836,52317,22173198,2/3/2022 12:00:00 PM,2022,2,3,12,0,0,Thursday,539567.80855,4811425.37994,-80.510938,43.454697,At intersection,2,P.D. only,Thru lane,unknown,unknown,Sideswipe,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Traffic signal,Functioning,0,0,0,False,False,False,Snow,,True,Road 1: GREEN ST; Road 2: PARK ST; Vehicle #1     Make: NISS     Model: ROG     Colour: BLU     Style: TY; Vehicle #2     Make: MAZD     Model: CX5     Colour: SIL     Style: TY,12/22/2022 9:31:50 AM,539567.8086,4811425.3799,Low,22173198
8837,52318,22173215,11/23/2021 8:30:00 AM,2021,11,23,8,30,0,Tuesday,545377.63692,4812124.60004,-80.439072,43.460663,Non intersection,2,Non-reportable,Thru lane,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,True,Road 1: HERITAGE DR; Road 2: LORRAINE AVE; Vehicle #1     Make: MAZD     Model: 3TR     Colour: BLK     Style: 4B; Vehicle #2     Make:      Model:      Colour:      Style:,1/3/2023 10:15:02 AM,545377.6369,4812124.6,Low,22173215
8838,52319,22173391,7/22/2022 5:45:00 PM,2022,7,22,17,45,0,Friday,546064.66782,4809491.90519,-80.430802,43.436917,Intersection related,2,P.D. only,Thru lane,unknown,unknown,Sideswipe,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),unknown,Functioning,2,0,0,False,False,False,Clear,,False,Road 1: RIVER RD E (50 km/h); Road 2: KINZIE AVE (50 km/h); Distance: 20.0 M E; Charged Driver #1 on page 1: HTA 142 (NA) (NA); Vehicle #1     Make: TOYT     Model: HIG     Colour: WHI     Style: TY; Vehicle #2     Make: HOND     Model: CCL     Colour: GR,1/3/2023 10:17:29 AM,546064.6678,4809491.9052,Low,22173391
8839,52320,22174058,7/23/2022 12:00:00 PM,2022,7,23,12,0,0,Saturday,542055.2709,4810454.01013,-80.480268,43.445815,Non intersection,2,P.D. only,Thru lane,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,True,Road 1: KING ST E; Road 2: CAMERON ST N; Vehicle #1     Make: SUBA     Model: OBK     Colour: BLK     Style: TY; Vehicle #2     Make: KIA     Model: SOR     Colour: WHI     Style: TY,12/22/2022 9:27:42 AM,542055.2709,4810454.0101,Low,22174058
8840,52321,22175264,7/24/2022 6:45:00 PM,2022,7,24,18,45,0,Sunday,543726.49924,4811803.7494,-80.459507,43.457873,Intersection related,1,Non-fatal injury,Not on roadway - right side,unknown,unknown,SMV other,Unknown,Daylight,01 - Daylight,Regional municipality,unknown,unknown,0,0,0,False,False,False,Clear,,False,Road 1: KRUG ST (60 km/h); Road 2: KENSINGTON AVE; Distance: 1.0 M E; Vehicle #1     Make: CHEV     Model: CZT     Colour: BLK     Style: 4D,12/22/2022 9:32:32 AM,543726.4992,4811803.7494,Low,22175264
8841,52322,22175676,7/11/2022 9:15:00 PM,2022,7,11,21,15,0,Monday,545496.97317,4812153.27126,-80.437594,43.460914,Other,2,Non-reportable,Not on roadway - right side,unknown,unknown,SMV unattended vehicle,Unknown,Dark,07 - Dark,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Rain,,True,Road 1: OAKHURST CRESCENT (IFO 36); Vehicle #1     Make:      Model:      Colour:      Style: ; Vehicle #2     Make: HOND     Model: AXL     Colour: GRY     Style: 4D,12/22/2022 9:29:39 AM,545496.9732,4812153.2713,Low,22175676
8842,52323,22175774,7/9/2022 6:45:00 AM,2022,7,9,6,45,0,Saturday,540119.44951,4805796.25139,-80.504533,43.403983,Non intersection,2,P.D. only,Thru lane,unknown,unknown,Other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,True,Road 1: 210 MAX BECKER DR; Vehicle #1     Make: TOYT     Model: CBS     Colour: SIL     Style: 4D; Vehicle #2     Make: HOND     Model: CRV     Colour: BLU     Style: TY,12/22/2022 9:28:20 AM,540119.4495,4805796.2514,Low,22175774
8843,52324,22175914,7/25/2022 1:00:00 PM,2022,7,25,13,0,0,Monday,545581.82417,4811242.70506,-80.436622,43.45271,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,Sideswipe,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,True,Road 1: 55 CARNABY CRESCENT (IFO); Vehicle #1     Make: HYUN     Model: ELA     Colour: BLU     Style: 4D; Vehicle #2     Make: TOYT     Model: MRI     Colour: GRY     Style: 4D,12/22/2022 9:28:57 AM,545581.8242,4811242.7051,Low,22175914
8844,52325,22176105,7/25/2022 5:30:00 PM,2022,7,25,17,30,0,Monday,545095.29622,4807780.18427,-80.442921,43.421563,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,Angle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,True,Road 1: WILSON AVE; Road 2: FAIRWAY RD S; Vehicle #1     Make: NISS     Model: SBL     Colour: BLU     Style: 4D; Vehicle #2     Make: TOYT     Model: VEN     Colour: BRN     Style: TY,12/22/2022 9:28:23 AM,545095.2962,4807780.1843,Low,22176105
8845,52326,22176744,2/16/2022 2:00:00 PM,2022,2,16,14,0,0,Wednesday,537051.51988,4808491.86934,-80.542238,43.428412,At/near private drive,2,Non-reportable,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,True,Road 1: 464 HIDDEN CREEK DR (IN FRONT OF); Vehicle #1     Make:      Model:      Colour:      Style: ; Vehicle #2     Make: HOND     Model: FKG     Colour: WHI     Style: 4B,12/22/2022 9:32:12 AM,537051.5199,4808491.8693,Low,22176744
8846,52327,22179614,7/9/2022 12:30:00 PM,2022,7,9,12,30,0,Saturday,535937.00006,4809539.92457,-80.555938,43.437904,Non intersection,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,,True,Road 1: 60 IRON GATE ST (STREET SIDE PARKING); Vehicle #1     Make: HOND     Model: UDY     Colour: SIL     Style: TY; Vehicle #2     Make: HYUN     Model: ESM     Colour: BLK     Style: 4D,12/22/2022 9:28:42 AM,535937.0001,4809539.9246,Low,22179614
8847,52328,22179673,7/8/2022 9:30:00 PM,2022,7,8,21,30,0,Friday,542313.71842,4810287.52099,-80.477087,43.444302,At intersection,2,Non-reportable,Right turn lane,unknown,unknown,Angle,Unknown,Dark,07 - Dark,Regional municipality,Traffic signal,Functioning,0,0,0,False,False,False,Clear,,True,Road 1: STIRLING AVE N; Road 2: KING ST E; Vehicle #1     Make: HYUN     Model: ESM     Colour: GRY     Style: 4D; Vehicle #2     Make:      Model:      Colour:      Style:,12/22/2022 9:36:18 AM,542313.7184,4810287.521,Low,22179673
8848,52329,22180574,7/30/2022 1:10:00 PM,2022,7,30,13,10,0,Saturday,536883.56746,4808795.15433,-80.544292,43.431152,Non intersection,2,P.D. only,Thru lane,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,True,Road 1: WESTFOREST TRAIL; Vehicle #1     Make: FORD     Model: TST     Colour: WHI     Style: FV; Vehicle #2     Make: TOYT     Model: CBL     Colour: GRY     Style: 4D,12/22/2022 9:27:20 AM,536883.5675,4808795.1543,Low,22180574
8849,52330,22182298,7/22/2022 7:00:00 PM,2022,7,22,19,0,0,Friday,539445.46844,4805581.15273,-80.512872,43.402082,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,,True,Road 1: 683 ACTIVA AVE; Vehicle #1     Make: HOND     Model: UDY     Colour: BLK     Style: TY; Vehicle #2     Make: DODG     Model: CAR     Colour: RED     Style: VN,12/22/2022 9:28:12 AM,539445.4684,4805581.1527,Low,22182298
8850,52331,22183955,7/21/2022 8:10:00 AM,2022,7,21,8,10,0,Thursday,542654.45469,4816449.31521,-80.472394,43.499763,Non intersection,2,P.D. only,Thru lane,unknown,unknown,Other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,True,Road 1: 122 EAGLECREST ST; Vehicle #1     Make: AUDI     Model: 4QP     Colour: WHI     Style: 4D; Vehicle #2     Make: HOND     Model: UDY     Colour: WHI     Style: VN,12/22/2022 9:35:28 AM,542654.4547,4816449.3152,Low,22183955
8851,52332,22184004,7/8/2022 8:30:00 PM,2022,7,8,20,30,0,Friday,546744.13236,4809904.58883,-80.422371,43.44059,At/near private drive,2,Non-reportable,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Dusk,05 - Dusk,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,True,Road 1: 310 BRIARMEADOW DR (IFO); Vehicle #1     Make: TOYT     Model: C5T     Colour: GRY     Style: 4D; Vehicle #2     Make: SUBA     Model: IMP     Colour: BLU     Style: SW,12/22/2022 9:29:29 AM,546744.1324,4809904.5888,Low,22184004
8852,52333,22188694,6/24/2022 11:00:00 AM,2022,6,24,11,0,0,Friday,542847.91603,4813076.40635,-80.470267,43.469383,Intersection related,2,P.D. only,Thru lane,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),unknown,unknown,0,0,0,False,False,False,Clear,,True,Road 1: RIVERBEND DR; Road 2: GUELPH ST; Vehicle #1     Make: CHEV     Model: VKG     Colour: WHI     Style: PK; Vehicle #2     Make: CHEV     Model: ORL     Colour: BLK     Style: TY,12/22/2022 9:27:40 AM,542847.916,4813076.4064,Low,22188694
8853,52334,22188790,7/3/2022 7:20:00 PM,2022,7,3,19,20,0,Sunday,545074.90279,4807830.63911,-80.443169,43.422019,Non intersection,2,P.D. only,Thru lane,unknown,unknown,Sideswipe,Unknown,Daylight,01 - Daylight,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,,True,Road 1: WILSON AVE; Road 2: KINGSWAY DR; Vehicle #1     Make: MAZD     Model: MIA     Colour: WHI     Style: CV; Vehicle #2     Make:      Model:      Colour:      Style:,12/22/2022 9:35:50 AM,545074.9028,4807830.6391,Low,22188790
8854,52335,22188834,7/5/2022 1:20:00 PM,2022,7,5,13,20,0,Tuesday,539134.18737,4811136.46652,-80.516318,43.452119,Non intersection,2,P.D. only,Thru lane,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,True,Road 1: GLASGOW ST; Road 2: BELMONT AVE W; Vehicle #1     Make: FORD     Model: SPE     Colour: RED     Style: TY; Vehicle #2     Make: HOND     Model: UAX     Colour: WHI     Style: 4D,1/3/2023 10:13:55 AM,539134.1874,4811136.4665,Low,22188834
8855,52336,22188929,7/9/2022 11:00:00 PM,2022,7,9,23,0,0,Saturday,543064.84958,4812795.94637,-80.467607,43.466845,Non intersection,2,Non-reportable,Thru lane,unknown,unknown,Sideswipe,Unknown,Dark,07 - Dark,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,,True,Road 1: WELLINGTON ST N; Road 2: RIVERBEND DR; Distance: 10.0 M S; Vehicle #1     Make: JAGU     Model: JAS     Colour: BLK     Style: 4D; Vehicle #2     Make:      Model:      Colour:      Style:,12/22/2022 9:29:28 AM,543064.8496,4812795.9464,Low,22188929
8856,52337,22190436,7/11/2022 6:00:00 AM,2022,7,11,6,0,0,Monday,544098.32714,4804967.74642,-80.455463,43.3963,At/near private drive,2,Non-reportable,Off highway,unknown,unknown,SMV unattended vehicle,Unknown,Dawn,03 - Dawn,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,True,Road 1: BIEHN DR (NEAR 45); Vehicle #1     Make:      Model:      Colour:      Style: ; Vehicle #2     Make: HYUN     Model: ESS     Colour: BLU     Style: 4D,12/22/2022 9:28:19 AM,544098.3271,4804967.7464,Low,22190436
8857,52338,22190447,7/12/2022 4:30:00 PM,2022,7,12,16,30,0,Tuesday,544716.24894,4811891.74402,-80.447266,43.458607,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,,True,Road 1: 420 CARSON DR (IFO 420); Vehicle #1     Make: CHEV     Model: BLT     Colour: GRY     Style: 4D; Vehicle #2     Make:      Model:      Colour:      Style:,12/22/2022 9:28:00 AM,544716.2489,4811891.744,Low,22190447
8858,52339,22191478,7/27/2022 12:00:00 AM,2022,7,27,0,0,0,Wednesday,544337.58461,4804506.59296,-80.452546,43.392133,At/near private drive,2,Non-reportable,Left shoulder,unknown,unknown,SMV unattended vehicle,Unknown,Dark,07 - Dark,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,True,Road 1: 46 BLACK WALNUT DR (IFO); Vehicle #1     Make: INFI     Model: GAW     Colour: RED     Style: 4D; Vehicle #2     Make: PONT     Model: VIB     Colour: RED     Style: 4B,12/22/2022 9:31:16 AM,544337.5846,4804506.593,Low,22191478
8859,52340,22191507,7/27/2022 5:00:00 PM,2022,7,27,17,0,0,Wednesday,541878.41394,4808117.99293,-80.482633,43.424792,Non intersection,2,P.D. only,Thru lane,unknown,unknown,Angle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,True,Road 1: ALPINE RD (IFO 192  MC DONALDS REST); Vehicle #1     Make: MERZ     Model: GK2     Colour: BLK     Style: TY; Vehicle #2     Make: KIA     Model: SOU     Colour: BLU     Style: TY,12/22/2022 9:27:25 AM,541878.4139,4808117.9929,Low,22191507
8860,52341,22192387,7/8/2022 12:00:00 PM,2022,7,8,12,0,0,Friday,539030.4912,4811086.81132,-80.517603,43.451677,Non intersection,2,Non-reportable,Thru lane,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),unknown,unknown,0,0,0,False,False,False,Clear,,True,Road 1: GLASGOW ST; Road 2: BELMONT RD; Vehicle #1     Make: HOND     Model: UCL     Colour: BGE     Style: 4D; Vehicle #2     Make:      Model:      Colour:      Style:,12/22/2022 9:28:19 AM,539030.4912,4811086.8113,Low,22192387
8861,52342,22207644,7/4/2022 9:30:00 AM,2022,7,4,9,30,0,Monday,539100.9568,4811063.45443,-80.516734,43.451463,Non intersection,2,Non-reportable,Thru lane,unknown,unknown,Sideswipe,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,True,Road 1: BELMONT AVE W; Road 2: GLASGOW ST; Vehicle #1     Make: TOYT     Model: MTL     Colour: GRY     Style: 4D; Vehicle #2     Make:      Model:      Colour:      Style:,12/22/2022 9:35:47 AM,539100.9568,4811063.4544,Low,22207644
8862,52343,22210511,7/25/2022 6:30:00 AM,2022,7,25,6,30,0,Monday,544047.9777,4802379.1981,-80.456293,43.372995,Non intersection,2,P.D. only,Thru lane,unknown,unknown,Sideswipe,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,True,Road 1: STAUFFER DR; Road 2: REIDEL DR; Vehicle #1     Make: LNDR     Model: EVO     Colour: BLK     Style: TY; Vehicle #2     Make: JEEP     Model: CMD     Colour: BLK     Style: TY,12/22/2022 9:28:21 AM,544047.9777,4802379.1981,Low,22210511
8863,52344,22210545,7/20/2022 5:15:00 PM,2022,7,20,17,15,0,Wednesday,538879.97266,4809041.01391,-80.519609,43.433264,At/near private drive,2,Non-reportable,Thru lane,unknown,unknown,Sideswipe,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,True,Road 1: 84 RALGREEN CRESCENT (IFO); Vehicle #1     Make:      Model:      Colour:      Style: ; Vehicle #2     Make: ACUR     Model: TXT     Colour: BLK     Style: 4D,12/22/2022 9:28:46 AM,538879.9727,4809041.0139,Low,22210545
8864,52345,22210653,7/16/2022 7:00:00 AM,2022,7,16,7,0,0,Saturday,538974.27182,4806891.85702,-80.518597,43.413908,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,Other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,True,Road 1: 16 MILFOIL CRESCENT; Vehicle #1     Make: TOYT     Model: VEN     Colour: GRY     Style: TY; Vehicle #2     Make:      Model:      Colour:      Style:,12/22/2022 9:27:59 AM,538974.2718,4806891.857,Low,22210653
8865,52346,22210913,7/24/2022 6:39:00 PM,2022,7,24,18,39,0,Sunday,540570.53217,4810273.42788,-80.49863,43.444271,Non intersection,2,Non-reportable,Off highway,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,True,Road 1: DILL ST (IFO 29 (VICTORIA PARKING LOT)); Vehicle #1     Make:      Model:      Colour:      Style: ; Vehicle #2     Make: MAZD     Model: M3I     Colour: SIL     Style: 4D,12/22/2022 9:35:34 AM,540570.5322,4810273.4279,Low,22210913
8866,52347,22210918,7/31/2022 5:41:00 PM,2022,7,31,17,41,0,Sunday,545849.4438,4809756.29942,-80.433439,43.439311,At intersection,2,Non-reportable,Thru lane,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Traffic signal,Functioning,0,0,0,False,False,False,Clear,,True,Road 1: OLD CHICOPEE DR STANLEY PARK KITCHENER; Road 2: RIVER RD E; Distance:  N; Vehicle #1     Make: TESL     Model: 3     Colour: BLK     Style: 4D; Vehicle #2     Make:      Model:      Colour:      Style:,12/22/2022 9:30:25 AM,545849.4438,4809756.2994,Low,22210918
8867,52348,22211565,7/19/2022 5:30:00 PM,2022,7,19,17,30,0,Tuesday,543376.22014,4804611.31078,-80.464408,43.393132,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,True,Road 1: 578 OLD HURON RD (IFO); Vehicle #1     Make: TOYT     Model: AXP     Colour: SIL     Style: 4D; Vehicle #2     Make: HYUN     Model: ESM     Colour: BLK     Style: 4D,12/22/2022 9:29:44 AM,543376.2201,4804611.3108,Low,22211565
8868,52349,22214475,7/26/2022 8:20:00 PM,2022,7,26,20,20,0,Tuesday,543908.98132,4805127.02234,-80.457788,43.397745,Non intersection,2,Non-reportable,Thru lane,unknown,unknown,Rear end,Unknown,"Daylight, artificial","02 - Daylight, artificial",Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,True,Road 1: HURON RD; Road 2: TRILLIUM DR; Vehicle #1     Make: TOYT     Model: CBA     Colour: SIL     Style: 4D; Vehicle #2     Make:      Model:      Colour:      Style:,12/22/2022 9:35:57 AM,543908.9813,4805127.0223,Low,22214475
8869,52350,502665101,4/16/2019 3:45:00 PM,2019,4,16,15,45,0,Tuesday,542111.37112,4812325.39652,-80.47943,43.462662,At intersection,2,P.D. only,Within intersection,unknown,unknown,Angle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,True,Road 1: SPRING VALLEY RD; Road 2: WELLINGTON ST N; Vehicle #1     Make: FORD     Model: FE     Colour: BLK     Style: 4D; Vehicle #2     Make: TESL     Model: 3     Colour: SIL     Style: 4D,4/9/2021 4:28:45 PM,542111.3711,4812325.3965,Low,502665101
8870,52351,502862144,5/5/2020 5:00:00 PM,2020,5,5,17,0,0,Tuesday,541697.09824,4810229.66766,-80.484712,43.443816,At/near private drive,2,Non-reportable,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,True,Road 1: MADISON AVE S (IFO 111); Vehicle #1     Make:      Model:      Colour:      Style: ; Vehicle #2     Make: DODG     Model: CTX     Colour: WHI     Style: 2D,5/13/2021 11:29:38 AM,541697.0982,4810229.6677,Low,502862144
8871,52352,502867609,6/2/2020 11:15:00 PM,2020,6,2,23,15,0,Tuesday,545855.89472,4807130.28367,-80.43358,43.415666,Intersection related,2,Non-reportable,Within intersection,unknown,unknown,Rear end,Unknown,Dark,07 - Dark,Municipal (excl. Twp. Rd.),unknown,Functioning,0,0,0,False,True,False,Clear,,True,Road 1: WABANAKI DR; Road 2: GOODRICH DR; Vehicle #1     Make:      Model:      Colour:      Style: ; Vehicle #2     Make: DODG     Model: JOU     Colour: RED     Style: TY,5/13/2021 11:34:02 AM,545855.8947,4807130.2837,Low,502867609
8872,52353,502881531,6/28/2020 5:00:00 PM,2020,6,28,17,0,0,Sunday,541155.38649,4809442.03608,-80.491465,43.436754,At/near private drive,2,Non-reportable,Thru lane,unknown,unknown,Other,Unknown,Daylight,01 - Daylight,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,,True,Road 1: HIGHLAND RD E; Road 2: STIRLING AVE S; Vehicle #1     Make: CHEV     Model: EXP     Colour: WHI     Style: FV; Vehicle #2     Make: MAZD     Model: 3TR     Colour: SIL     Style: 4B,5/13/2021 11:40:58 AM,541155.3865,4809442.0361,Low,502881531
8873,52354,502888565,7/27/2020 9:55:00 PM,2020,7,27,21,55,0,Monday,543288.68489,4804557.2515,-80.465493,43.392651,Non intersection,2,P.D. only,Thru lane,unknown,unknown,Sideswipe,Unknown,Dark,07 - Dark,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,,True,Road 1: HURON RD; Road 2: STRASBURG RD; Vehicle #1     Make:      Model:      Colour:      Style: ; Vehicle #2     Make: TOYT     Model: K6G     Colour: WHI     Style: 4D,5/13/2021 11:39:35 AM,543288.6849,4804557.2515,Medium,502888565
8874,52355,502892110,8/10/2020 4:10:00 AM,2020,8,10,4,10,0,Monday,543886.28126,4805121.1955,-80.458069,43.397694,Non intersection,2,P.D. only,Thru lane,unknown,unknown,SMV other,Unknown,Dark,07 - Dark,Regional municipality,unknown,unknown,0,0,0,False,False,False,Clear,,True,Road 1: HURON RD; Road 2: TRILLIUM DR; Vehicle #1     Make: GMC     Model: SIE     Colour: BLK     Style: PK,5/13/2021 11:37:13 AM,543886.2813,4805121.1955,Low,502892110
8875,52356,502892578,8/10/2020 11:00:00 AM,2020,8,10,11,0,0,Monday,542230.03171,4804344.37717,-80.478581,43.390794,At/near private drive,2,Non-reportable,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,True,Road 1: 602 BRITTANIA CRESCENT (IN FRONT OF 62 ON ROADWAY); Vehicle #1     Make:      Model:      Colour:      Style: ; Vehicle #2     Make: NISS     Model: TTX     Colour: SIL     Style: CW,5/13/2021 11:33:03 AM,542230.0317,4804344.3772,Low,502892578
8876,52357,502894327,8/15/2020 9:00:00 PM,2020,8,15,21,0,0,Saturday,542758.65169,4804031.05202,-80.472078,43.387943,Non intersection,2,Non-reportable,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Dark,07 - Dark,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,True,Road 1: 37 TWEEDSDALE ST; Vehicle #1     Make: NISS     Model: MSV     Colour: BLK     Style: 4D; Vehicle #2     Make: TOYT     Model: AXP     Colour: BLK     Style: 4D,5/13/2021 11:33:05 AM,542758.6517,4804031.052,Low,502894327
8877,52358,502894686,8/15/2020 9:30:00 PM,2020,8,15,21,30,0,Saturday,544082.44605,4803917.5524,-80.455744,43.386844,Intersection related,2,P.D. only,Thru lane,unknown,unknown,Other,Unknown,Dark,07 - Dark,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,True,Road 1: BIEHN DR; Road 2: CARYNDALE DR; Vehicle #1     Make:      Model:      Colour:      Style: ; Vehicle #2     Make: HOND     Model: CRV     Colour: BLK     Style: TY,5/13/2021 11:32:14 AM,544082.4461,4803917.5524,Low,502894686
8878,52359,502896849,8/24/2020 2:00:00 PM,2020,8,24,14,0,0,Monday,538777.53738,4807809.25362,-80.520962,43.422179,At intersection,2,Non-reportable,Within intersection,unknown,unknown,Angle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,True,Road 1: MCGARRY DR; Road 2: ELM RIDGE DR; Vehicle #1     Make: PONT     Model: VIB     Colour: BLK     Style: 4B; Vehicle #2     Make: NISS     Model: ATS     Colour: BGE     Style: 4D,5/13/2021 11:28:05 AM,538777.5374,4807809.2536,Low,502896849
8879,52360,502900086,8/21/2020 12:50:00 PM,2020,8,21,12,50,0,Friday,546065.4075,4814061.01119,-80.430407,43.478057,At/near private drive,2,Non-reportable,Thru lane,unknown,unknown,Sideswipe,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,True,Road 1: SHIRLEY DR; Road 2: CRESTVIEW PL; Vehicle #1     Make:      Model:      Colour:      Style: ; Vehicle #2     Make: CHEV     Model: EXP     Colour: WHI     Style: FV,5/13/2021 11:26:28 AM,546065.4075,4814061.0112,Low,502900086
